judul,link,tanggal,deskripsi,teks
"[SALAH] Mata Uang BRICS Sudah Rilis, Ada Gambar Bendera Indonesia",https://turnbackhoax.id/2024/10/29/salah-mata-uang-brics-sudah-rilis-ada-gambar-bendera-indonesia/,"Oktober 29, 2024",Tidak ada pengesahan mata uang resmi BRICS.,"Tidak ada pengesahan mata uang resmi BRICS.Unggahan berisi klaim “mata uang BRICS telah diluncurkan dan terdapat bendera Indonesia” merupakan konten yang menyesatkan (misleading content).Pada Sabtu (26/10/2024) akun TikTok “unityindversity” membagikanvideo[arsip] yang menampilkan bendera dan nama Indonesia di mata uang asosiasi Brasil, Rusia, India, Tiongkok, dan Afrika Selatan (BRICS).Video tersebut mengeklaim mata uang BRICS telah diluncurkan secara resmi pada Konferensi Tingkat Tinggi (KTT) BRICS 2024 di Rusia.Berikut narasi lengkapnya :“Mata Uang BRICS telah diluncurkan secara resmi pada KTT BRICS di Rusia. Terdapat bendera Indonesia dan nama REPUBLIK INDONESIA”Hingga Selasa (29/10/2024), unggahan mendapat lebih dari 16 ribu tanda suka, 760-an komentar, dan dibagikan ulang sekitar 700 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) menggunakan Google Lens untuk menelusuri potret uang kertas tersebut. Hasilnya, diketahui gambar tersebutberedar di media sosialsejak Agustus—September 2023, setelah KTT BRICS 2023 pada 22—24 Agustus.Dilansir darisuara.com, KTT BRICS yang dihadiri perwakilan Indonesia di Kazan, Rusia, tahun 2024 memang membahas kerja sama ekonomi. Namun, tidak ada pengesahan mata uang resmi yang menunjukkan atau mengukuhkan Indonesia sebagai anggota.Konferensi hanya menekankan rencana dedolarisasi, penggunaan mata uang berbasis blockchain, dan penghindaran lembaga keuangan Barat dalam perdagangan antar negara anggota.KesimpulanUnggahan berisi klaim “mata uang BRICS telah diluncurkan dan terdapat bendera Indonesia” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Raymondha Elsha)12"
[SALAH] Razman Arif Nasution Ngamuk di Bandara Tidak Tahu Jokowi-Ma’ruf Sudah Pensiun,https://turnbackhoax.id/2024/10/29/salah-razman-arif-nasution-ngamuk-di-bandara-tidak-tahu-jokowi-maruf-sudah-pensiun/,"Oktober 29, 2024","Bukan peristiwa saat ini (2024) ketika pasangan Jokowi dan Ma’ruf Amin sudah tidak lagi menjabat sebagai presiden dan wakil presiden. Faktanya, video yang dibagikan beredar pada 2022.","Bukan peristiwa saat ini (2024) ketika pasangan Jokowi dan Ma’ruf Amin sudah tidak lagi menjabat sebagai presiden dan wakil presiden. Faktanya, video yang dibagikan beredar pada 2022.Masuk ke kategori konteks yang salah (false context) karena memelintir konteks ASDiKaMBa/5W1H(Apa Siapa Dimana Kapan Mengapa Bagaimana/What Who Where When How Why), spesifiknya konteks waktu (Kapan/When).Akun X “narkosun” pada Rabu, 23/10/2024 membagikan video [arsip] yang sudah dilihat 56,8 ribu kali per tangkapan layar (screenshot) dibuat dengan narasi:“Apa ga tau klo Jokowi-Maruf dah pensiun?”yang di dalam video terdapat juga narasi:“Rasman ngamuk ngamuk di bandara. Lagian buat apa bawa bawa Jokowi Maruf sih!Makanya kalau datang itu “on time” dong. Emang pesawat musti nungguin Razman?”Pemeriksaan FaktaPenelusuran video di situs YouTube menggunakan kata kunci “razman ngamuk bandara” menemukan beberapa video yang berkaitan, salah satunya oleh akun Intens Investigasi dengan gambar pratinjau (thumbnail) yang sebagian terdapat kemiripan dengan video yang disebarkan yang dipublikasikan pada 25/07/2022 lalu.Selain itu, penelusuran menggunakan kata kunci “razman jubir presiden” di Google News menampilkan hasil dari sumber-sumber autoritatif, salah satunya dari situs Gatra.com yang memuat tanggapan dari Arif Sulaiman, kuasa hukum AP II (PT. Angkasa Pura II) di sebuah artikel yang terbit pada 27/07/2022.KesimpulanUnggahan dengan klaim Razman Arif Nasution mengamuk di Bandara karena tidak tahu bahwa Jokowi-Ma’ruf sudah pensiun termasuk kategori konteks yang salah (false context) karena memelintir konteks, faktanya bukan peristiwa saat ini (2024) ketika pasangan Jokowi dan Ma’ruf Amin sudah tidak lagi menjabat sebagai Presiden dan Wakil Presiden, video yang dibagikan sudah beredar sebelumnya pada 2022 lalu.12"
[SALAH] Video dari dalam Tank Zionis Israel ketika Menjadi Sasaran Empuk Rudal Hamas,https://turnbackhoax.id/2024/10/29/salah-video-dari-dalam-tank-zionis-israel-ketika-menjadi-sasaran-empuk-rudal-hamas/,"Oktober 29, 2024","Faktanya, video dipublikasikan tahun 2023, berkaitan dengan konflik Ukraina vs Rusia. Selain itu, video direkam di dalam kendaraan HMMWV (humvee), bukan di tank.","Tidak berkaitan dengan Israel dan Hamas. Faktanya, video dipublikasikan tahun 2023, berkaitan dengan konflik Ukraina vs Rusia. Selain itu, video direkam di dalam kendaraan HMMWV (humvee), bukan di tank.Masuk ke kategori konten yang menyesatkan (misleading content) karena memelintir dan menunggangi kondisi konflik Israel dengan Hamas yang masih terjadi.Akun X “PPQSI_” pada Minggu, 23/10/2024 membagikan video [arsip] yang sudah dilihat 421,8 ribu kali per tangkapan layar (screenshot) dibuat dengan narasi:“Video dari dalam tank Zionis Israel ketika menjadi sasaran empuk rudal Hamas.Maknyusss 🔞”Pemeriksaan FaktaPenelusuran menggunakan Google Image menemukan kecocokan video yang dibagikan akun X “DefenceU” (Defense of Ukraine) dengan narasi:“Insane footage from inside a Ukrainian HMMWV during combat. Thank you to the American people! Your Humvees save the lives of our  soldiers.🎥59th Motorized Infantry Brigade”yang dibagikan pada 16/08/2023.Selain itu, artikel oleh situs FAKT (surat kabar dari Polandia) memuat fakta yang mendukung.Berkaitan dengan kendaraan yang digunakan ketika peristiwa terjadi, bukan tank melainkan HMMWV (high mobility multipurpose wheeled vehicle, disebut juga “humvee“).KesimpulanPost atau cuitan yang membagikan peristiwa ledakan dan menghubungkannya dengan konflik Israel dan Hamas masuk ke kategori konten yang menyesatkan (misleading content). Faktanya, video sudah dipublikasikan pada 2023, berkaitan dengan konflik Ukraina vs Rusia.12"
[SALAH] PSSI Putuskan Keluar dari AFC dan Pindah ke Zona Oseania,https://turnbackhoax.id/2024/10/29/salah-pssi-putuskan-keluar-dari-afc-dan-pindah-ke-zona-oseania/,"Oktober 29, 2024",Narator dalam video yang beredar hanya membacakan artikel suara.com berjudul “3 Kerugian AFC Jika Indonesia Memutuskan Keluar dan Bergabung ke Oseania”.,"Narator dalam video yang beredar hanya membacakan artikel suara.com berjudul “3 Kerugian AFC Jika Indonesia Memutuskan Keluar dan Bergabung ke Oseania”.Unggahan berisi klaim “PSSI putuskan keluar dari AFC dan pindah ke zona Oceania” merupakan konten palsu (fabricated content).Kanal YouTube “Timnas Garuda Team” pada Jumat (18/10/24) mengunggahvideo[arsip] berisi klaim “PSSI putuskan keluar dari AFC dan pindah ke zona Oceania”. Berikut narasi lengkapnya:“AFC AUTO NANGIS ‼️ PSSI Putuskan Timnas Indonesia Keluar~Pindah ke Zona Oseania, Jadi 3 Harapanku!”Hingga Selasa (29/10/2024), unggahan tersebut telah ditonton hampir 100 ribu kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “PSSI putuskan keluar dari AFC dan pindah ke zona Oceania” lewat mesin pencarian Google. Hasilnya, tidak ditemukan informasi tentang hal itu.Video berdurasi 10 menit 41 detik tersebut sama sekali tidak membahas sebagaimana dalam klaim. Narator hanya membacakan narasi dari artikel suara.com berjudul “3 Kerugian AFC Jika Indonesia Memutuskan Keluar dan Bergabung ke Oseania”. Tidak ada pernyataan PSSI telah keluar dari AFC dan bergabung ke zona Oceania dalam artikel yang tayang Jumat (18/10/2024) itu.KesimpulanUnggahan berisi klaim “PSSI putuskan keluar dari AFC dan pindah ke zona Oceania” merupakan konten palsu (fabricated content).(Ditulis Oleh Siti Lailatul Fitriyah)12"
[SALAH] Video Hizbullah Menyerang Pangkalan Zionis Israel,https://turnbackhoax.id/2024/10/29/salah-video-hizbullah-menyerang-pangkalan-zionis-israel/,"Oktober 29, 2024",Video yang beredar merupakan potongan dokumentasi ledakan kilang gas di China tahun 2015.,"Video yang beredar merupakan potongan dokumentasi ledakan kilang gas di China tahun 2015.Unggahan dengan klaim “Hizbullah menyerang pangkalan zionis Israel” merupakan konten yang menyesatkan (misleading content).Pada Senin (14/10/2024), akun X “PPQSI” mengunggahvideo[arsip] disertai cuitan “Hizbullah menyerang pangkalan zionis Israel”. Berikut narasi lengkapnya:“Boooommmm…..Breaking:#HizbullahMenyerang Pangkalan Zionis Israel dengan Rudal Terpandu dan Menyebabkan Kehancuran Total.Menyala Hizbullah”Per Minggu (27/10/2024), video telah ditonton lebih dari 95 ribu kali dan diposting ulang 621 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan tangkapan layar video unggahan ke Google Lens. Hasilnya, diketahui video tersebut merupakan dokumentasi lawas yang dimunculkan kembali.Video serupa dengan unggahan kanal YouTube “Niko Paladino” pada Desember 2015 berjudul “Grosse explosion en Chine!” tentang ledakan kilang gas di China.KesimpulanUnggahan dengan klaim “Hizbullah menyerang pangkalan zionis Israel” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Siti Lailatul Fitriyah)12"
"[SALAH] Belum Seminggu Dilantik, Gibran Digugat PDIP",https://turnbackhoax.id/2024/10/29/salah-belum-seminggu-dilantik-gibran-digugat-pdip/,"Oktober 29, 2024","Faktanya, tidak ada sumber kredibel yang membenarkan PDIP menggugat Gibran.","Faktanya, tidak ada sumber kredibel yang membenarkan PDIP menggugat Gibran.Video berisi narasi “gibran digugat pdip setelah dilantik” merupakan konten yang dimanipulasi (manipulated content).Beredarvideo[arsip]dari kanal YouTube “KAJIAN ASWAJA” yang menyebut PDIP menggugat Gibran.Berikut narasi lengkapnya:MENGGEMPARKAN! COBAAN BERTUBI² BAGI KELUARGA JKW, GILIRAN GIBRAN DIGUGAT OLEH PDIPBELUM SEMINGGU DILANTIKMEMANAS..! PDIP GUGAT GIBRANKlaim diperkuat dengan sampul foto (thumbnail) yang menampilkan Ketua Tim Hukum PDI-P Gayus Lumbuun sedang memegang dokumen. Sejak diunggah Jumat (25/10/2024) hingga Selasa (29/10/2024), video tersebut telah ditonton lebih dari 13.000 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “gibran digugat pdip setelah dilantik” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi tentang gugatan PDIP terhadap Gibran.TurnBackHoax kemudian menelusuri sampul foto video lewat Google Lens. Diketahui, foto berasal dari momen saat PDIP menggugat Komisi Pemilihan Umum (KPU) pada April 2024. Gambar asli dimuat dalam pemberitaan detik.com “Momen PDIP Gugat KPU ke PTUN”.Dari pengamatan TurnBackHoax, video berdurasi 15 menit 35 detik itu hanya menayangkan ulang video dari kanal YouTube Refly Harun berjudul “🔴LIVE! BREAKING NEWS! GUGATAN PDIP SOAL KEABSAHAN PENCALONAN GIBRAN DITOLAK!” yang tayang Jumat (25/10/2024).KesimpulanVideo berisi narasi “gibran digugat pdip setelah dilantik” merupakan konten yang dimanipulasi (manipulated content).(Ditulis oleh Pekik Jalu Utomo)12"
[SALAH] Rakyat Desak Prabowo Singkirkan Menteri Bobroknya,https://turnbackhoax.id/2024/10/29/salah-rakyat-desak-prabowo-singkirkan-menteri-bobroknya/,"Oktober 29, 2024","Faktanya, tidak ada pemberitaan dari sumber kredibel yang membenarkan rakyat desak Prabowo singkirkan menteri bobroknya.","Faktanya, tidak ada pemberitaan dari sumber kredibel yang membenarkan rakyat desak Prabowo singkirkan menteri bobroknya.Video berisi narasi “rakyat mendesak Prabowo untuk menyingkirkan menteri bobroknya” adalah konten yang menyesatkan (misleading content).Beredarvideo[arsip]dari kanal YouTube “KOPI POLITIK” yang mengklaim rakyat mendesak Prabowo untuk menyingkirkan menteri bobroknya.Berikut narasi lengkapnya:BLUNDER FATAL !! RAKYAT DESAK PRABOWO SINGKIRKAN PARA MENTERI BOBROKNYABREAKING NEWSRAKYAT MARAH BESARTUNTUT PRABOWO PECAT PARA MENTERI BOBROKKlaim diperkuat dengan sampul foto (thumbnail) yang menampilkan sekumpulan massa demonstrasi. Sejak diunggah Rabu (23/10/1014), video tersebut per Selasa (29/10/2024) sudah ditonton lebih dari 5.200 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “rakyat desak Prabowo singkirkan menteri bobroknya” ke mesin pencarian Google.Hasilnya, tidak ditemukan informasi mengenai rakyat mendesak Prabowo untuk menyingkirkan menteri bobroknya.TurnBackHoax kemudian menelusuri sampul foto video itu dengan menggunakan Google Lens. Diketahui, foto berasal dari momen demonstrasi di Sumatera Barat tahun 2019. Gambar asli dimuat dalam pemberitaan detik.com “Timeline Gelombang Demo Besar-besaran di Berbagai Kota 2 Pekan Terakhir”.Video berdurasi 8 menit 3 detik tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda yang tidak berkaitan. Narator dalam video membacakan ulang artikel ayoindonesia.com “Prabowo Baru Saja Berkuasa, 3 Menteri Sudah Bikin Blunder Bikin Warganet Emosi: Suram Amat”.Artikel yang tayang Rabu (23/10/2024) itu membahas komentar warganet tentang tiga menteri Prabowo yang dinilai blunder di awal pemerintahannya.KesimpulanVideo berisi narasi “rakyat mendesak Prabowo untuk menyingkirkan menteri bobroknya” adalah konten yang menyesatkan (misleading content).(Ditulis oleh Pekik Jalu Utomo)12"
[SALAH] Anies Baswedan Sebut Indonesia Tidak Layak Jadi Negara Maju,https://turnbackhoax.id/2024/10/29/salah-anies-baswedan-sebut-indonesia-tidak-layak-jadi-negara-maju/,"Oktober 29, 2024",Tidak ditemukan sumber valid yang membenarkan Anies pernah mengungkapkan hal tersebut.,"Tidak ditemukan sumber valid yang membenarkan Anies pernah mengungkapkan hal tersebut.Unggahan dengan narasi “Anies Baswedan sebut Indonesia tidak layak jadi negara maju” merupakan konten palsu (fabricated content).Beredarnarasi[arsip] dari akun Facebook “Ex Ballcore” pada Rabu (23/10/2024) di sebuah grup bernama “POLITIK INDONESIA”, isinya berupa klaim tentang Anies Baswedan menyebut Indonesia tidak layak jadi negara maju.Berikut narasi lengkapnya:“ANIES BASWEDAN SEBUT INDONESIA GA LAYAK MENJADI NEGARA MAJU DAN RAKYATNYA SPERTI BINATANG”Unggahan tersebut per Selasa (29/10/2024) telah mendapatkan 12 penyuka dan 33 komentar.Pemeriksaan FaktaSetelah ditelusuri melalui mesin pencarian Google dengan kata kunci “Anies Baswedan sebut Indonesia ga layak menjadi negara maju”, ditemukan beberapa pemberitaan yang kontra terhadap narasi tersebut:antaranews.com(tayang Juli 2023). Anies, saat itu sebagai calon presiden, menargetkan Indonesia menjadi negara maju dengan meningkatkan masyarakat kelas menengah.kompas.id(tayang Agustus 2023). Anies mengatakan perlu ada usaha terus-menerus bila ingin Indonesia lebih maju dan adil.kompas.com(tayang September 2023). Anies pernah menyampaikan Indonesia memiliki kesempatan menjadi negara maju bila pemerintah menegakkan hukum secara adil.KesimpulanUnggahan dengan narasi “Anies Baswedan sebut Indonesia tidak layak jadi negara maju” merupakan konten palsu (fabricated content).(Ditulis oleh Moch. Marcellodiansyah)12"
[PENIPUAN] Akun Facebook Kemitraan Grosir Mayora Group,https://turnbackhoax.id/2024/10/29/penipuan-akun-facebook-kemitraan-grosir-mayora-group/,"Oktober 29, 2024",Di laman resmi Mayora Group tidak ditemukan informasi tentang penawaran kerja sama sebagai mitra.,"Di laman resmi Mayora Group tidak ditemukan informasi tentang penawaran kerja sama sebagai mitra.Akun media sosial “Kemitraan Grosir Indonesia” dan seluruh unggahan penawaran kerja sama di dalamnya merupakan konten palsu (fabricated content).Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pada Oktober 2024 menemukan akun Facebook“Kemitraan Grosir Indonesia”[arsip]. Seluruh unggahannya berisi penawaran kerja sama sebagai mitra PT Mayora Indah Tbk. (Mayora Group), disertai narasi adanya berbagai bonus keuntungan (seperti gratis produk dan harga murah).Berikut narasi lengkapnya:Yang ingin menjadi mitra kami Daftarkan segera toko anda di Kemitraan Grosir Indonesia✓Selain dapat GRATIS produk.✓dapat harga yang super murah…✓pengiriman gratis ke seluruh Indonesia.Untuk info lebih lanjut klik tombol WhatsApp kami di bawah iniPemeriksaan FaktaTurnBackHoax mencari tahu kebenaran unggahan lewat laman resmi Mayora Group. Hasilnya, tidak ditemukan informasi serupa mengenai penawaran kerja sama sebagaimana yang disebarkan akun Facebook “Kemitraan Grosir Indonesia”.Kami kemudian menelusuri melalui akun Instagram resmi Mayora Group,Mayora Karir. Dalam sematan unggahan, terdapat berbagai macam peringatan penipuan yang mencatut perusahaan, mulai dari info lowongan pekerjaan, laman palsu, program hadiah, hingga penawaran kerja sama melalui WhatsApp.Informasi seputar Mayora Group bisa di akses melalui:laman resmihttps://www.mayoraindah.co.id/,InstagramMayora Karir, sertaalamat emailconsumer@mayora.co.id.KesimpulanAkun media sosial “Kemitraan Grosir Indonesia” dan seluruh unggahan penawaran kerja sama di dalamnya merupakan konten palsu (fabricated content).(Ditulis oleh Arief Putra Ramadhan)12"
[PENIPUAN] Pengumuman Lowongan Kerja BNN di “infolowonganbnn2024”,https://turnbackhoax.id/2024/10/29/penipuan-pengumuman-lowongan-kerja-bnn-di-infolowonganbnn2024/,"Oktober 29, 2024",Rekrutmen BNN dilakukan secara terpusat lewat laman https://sscasn.bkn.go.id.,"Rekrutmen BNN dilakukan secara terpusat lewat lamanhttps://sscasn.bkn.go.id.Unggahan berisi informasi “BNN membuka lowongan kerja” yang mengarah ke tautan tak resmi merupakan konten palsu (fabricated content).Akun Facebook ‘BNN RI 2024’ pada Selasa (15/10/2024) membagikanfoto[arsip] berisi informasi lowongan pekerjaan di Badan Narkotika Nasional (BNN). Pengunggah menyertakan tautan yang mesti diakses calon pelamar untuk mendaftar.Unggahan disertai narasi:“Hi Sober,Pendaftaran Lowongan pekerjaan BNN  Tahun 2024 telah dibuka. Daftarkan diri kalian segera!!!Informasi lebih lanjut dapat dilihat melaluihttp://infolowonganbnn2024.iiaall.com/Biro Humas dan Protokol BNN RI”Hingga Selasa (29/10/2024), unggahan tersebut mendapat lebih dari 650 tanda suka dan telah dibagikan hampir 40 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) melakukan penelusuran dengan memeriksa tautan dalam unggahan. Diketahui, tautan itu tidak mengarah kelaman BNN. Rekrutmen pun dilakukan secara terpusat lewat lamanhttps://sscasn.bkn.go.id.Di akun Instagram resminya (infobnn_ri), BNN pada Kamis (17/10/2024) sudah menginformasikan penutupan pendaftaran seleksi calon pegawai pemerintah dengan perjanjian kerja (CPPPK).“H-3 penutupan pendaftaran periode I Seleksi CPPPK BNN,” begitu isi pesan dalam unggahan gambar tersebut.Tidak ada informasi mengenai lowongan lain, baik di laman resmi atau media sosial BNN. Pada September 2021, BNN pernah mengeluarkanpernyataandi Instagram mengenai lowongan pekerjaan palsu. BNN menegaskan pengumuman penerimaan pegawai hanya disampaikan melalui:Lamanbnn.go.id,Instagram@infobnn_ri,Facebookhumas.bnn, danX@infobnn.KesimpulanUnggahan berisi informasi BNN membuka lowongan kerja yang mengarah ke tautan tak resmi merupakan konten palsu (fabricated content).(Ditulis oleh Raymondha Elsha)12"
[SALAH] Video Israel seperti “Neraka” Usai Diserang Iran Awal Oktober 2024,https://turnbackhoax.id/2024/10/29/salah-video-israel-seperti-neraka-usai-diserang-iran-awal-oktober-2024/,"Oktober 29, 2024",Pemeriksa fakta factly.in membeberkan unggahan tersebut merupakan potongan dokumentasi perayaan kemenangan klub bola Aljazair tahun 2020.,"Pemeriksa faktafactly.inmembeberkan unggahan tersebut merupakan potongan dokumentasi perayaan kemenangan klub bola Aljazair tahun 2020.Video yang dinarasikan sebagai “kondisi Israel yang terlihat seperti neraka” merupakan konten yang menyesatkan (misleading content).Akun X “Pecel_Lele5678” pada Rabu (2/10/2024) membagikanvideo[arsip], dinarasikan sebagai kondisi Israel yang terlihat seperti neraka.Berikut narasi lengkapnya:“Israel malam ini jadi neraka. #Israhell”Sebagai informasi, menukil reportaseKompas.com, Iran memang menyerang Israel pada Selasa (1/10/2024)—sebelum unggahan X tersebut beredar—dengan ratusan rudal balistik. Hingga Selasa (29/10/2024) konten itu disukai lebih dari 70 ribu akun, diunggah ulang sekitar 18 ribu kali, dan ditonton 3 juta kali.Pemeriksaan FaktaPemeriksa fakta Mafindo (TurnBackHoax) menelusuri video tersebut denganGoogle Lens, Hasilnya, ditemukan artikel pemeriksaan fakta darifactly.inyang membeberkan konteks asli video itu adalah dokumentasi pertunjukan kembang api, diselenggarakan oleh penggemar klub bola lokal Aljazair untuk merayakan kejuaraan sepak bola tahun 2020.Video ini kerap disebarkan dengan narasi yang keliru. Sebelumnya, TurnBackHoax pada Oktober 2023 menemukan klaim bahwa video itu ada kaitannya dengan konflik di Timur Tengah. Narasi itu sudah diluruskan lewat artikel[SALAH] Video Saat Gaza Terbakar Akibat Serangan Israel.KesimpulanVideo yang dinarasikan sebagai “kondisi Israel yang terlihat seperti neraka” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Moch. Marcellodiansyah)12"
"[PENIPUAN] Jadi Anggota DPR, Eko Patrio Kasih Warganet Uang Lewat Instagram",https://turnbackhoax.id/2024/10/29/penipuan-jadi-anggota-dpr-eko-patrio-kasih-warganet-uang-lewat-instagram/,"Oktober 29, 2024",Video Eko Patrio dalam unggahan yang beredar merupakan hasil rekayasa AI.,"Video Eko Patrio dalam unggahan yang beredar merupakan hasil rekayasa AI.Unggahan dengan klaim “Eko Patrio bakal memberi uang tunai sebagai bentuk syukur karena kembali dilantik sebagai anggota DPR” merupakan konten palsu (fabricated content).Akun instagram “adm_berbagi_hadiah” pada Selasa (8/10/2024) membagikanvideo[arsip] yang memperlihatkan Eko Patrio mengatakan bakal memberi uang tunai sebagai bentuk syukur karena kembali dilantik sebagai anggota DPR.Berikut narasi lengkapnya:halo semuanya saya Eko Patrio. alhamdulillah dengan rasa bersyukur saya karena sudah dilantik menjadi anggota DPR RI saya berjanji akan memberikan uang tunai kepada kalian semua yang melihat vt saya kali ini cukup tekan love dan tanda panah langsung saya transfer sekarang hari ini jugaHingga Selasa (29/10/2024) unggahan telah mendapat 160-an tanda suka. Terdapat satu komentar dari pengunggah “BUAT YANG SUDAH FOLLOW LIKE ❤️ DAN SHARE↪️ VIDEO INI LANGSUNG KLIK LINK 🔗 DI BIO PROFIL SEMOGA MEMBANTU”.Pemeriksaan FaktaPemeriksa fakta Mafindo (TurnBackHoax) menelusuri video tersebut denganGoogle Lens, Hasilnya, ditemukan pemberitaanTribunnews.com(tayang November 2020) yang menggunakan foto serupa.Berita itu membahas Eko Patrio—komedian dan politisi—yang mengajak para artis untuk bergabung dalam kepengurusan Partai Amanat Nasional (PAN) di wilayah Jakarta. Tidak ada kaitannya dengan pembagian uang tunai.Setelah mengunduh video tersebut dan memeriksanya ke situs pendeteksi AI dari Hive Moderation, didapatihasil69,4% video tersebut merupakan rekayasa AI atau konten deepfake.KesimpulanUnggahan dengan klaim “Eko Patrio bakal memberi uang tunai sebagai bentuk syukur karena kembali dilantik sebagai anggota DPR” merupakan konten palsu (fabricated content).(Ditulis oleh Moch. Marcellodiansyah)12"
[PENIPUAN] Anggota DPR Desy Ratnasari Bagi-Bagi Puluhan Juta Rupiah,https://turnbackhoax.id/2024/10/29/penipuan-anggota-dpr-desy-ratnasari-bagi-bagi-puluhan-juta-rupiah/,"Oktober 29, 2024","99,8 persen audio dalam konten tersebut adalah hasil rekayasa AI.","99,8 persen audio dalam konten tersebut adalah hasil rekayasa AI.Unggahan dengan klaim “Desy Ratnasari akan mentransfer Rp20 juta” merupakan konten palsu (fabricated content).Sejak Selasa (1/10/2024), beredarvideo[arsip] dari akun Instagram “adminbunda21” yang menunjukkan anggota Komisi I DPR RI Desy Ratnasari menyebut akan mentransfer Rp20 juta.Berikut narasi lengkapnya:“Assalamualaikum semua saya Desy Ratnasari saya adalah anggota DPR dewan perwakilan rakyat jika Anda menemukan postingan ini berarti Anda berhak saya transfer 20 juta karena ini rezeki, kamu artinya kamu orang yang membutuhkan bantuan ini doakan saya agar bisa terus berbagi untuk rakyat ya karena saya menerima. Amanah berbagi untuk yang membutuhkan di akun pertama yang saya buat, siapa saja yang sudah followers akan menerima 20 juta asal uangnya, jangan untuk foya-foya.”Per Selasa (29/10/2024), unggahan telah disukai 300-an akun, ditonton lebih dari 4.000 kali, dan menuai 123 komentar. Mayoritas warganet mempercayai konten tersebut, ditandai dengan adanya komentar seperti “semoga dapat hari ini” dan lainnya.Pemeriksaan FaktaHasil penelusuran gambar melaluiGoogle Lensmengarah ke sejumlah artikel yang menampilkan foto Desy Ratnasari dengan pakaian serupa, tetapi diambil dari sudut berbeda. Dua di antaranya adalah artikelfimela.com(dipublikasikan Januari 2018) danLiputan6.com(terbit November 2018).Tidak ada sumber valid dari hasil penelusuran Google Lens yang membenarkan klaim “Desy Ratnasari membagikan uang” seperti yang dinyatakan dalam unggahan Instagram ”adminbunda21”.Setelah video tersebut diunduh dan dianalisis menggunakan situs pendeteksi suara berbasis AI dari Hive Moderation, diketahui audio dalam video tersebut 99,8% merupakan hasil rekayasa AI.KesimpulanUnggahan dengan klaim “Desy Ratnasari akan mentransfer Rp20 juta” merupakan konten palsu (fabricated content).(Ditulis oleh Moch. Marcellodiansyah)12"
